carat,cut,color,clarity,depth,table,price,volume
0.42,Ideal,D,SI1,61.7,56.0,1040,68.71
0.42,Premium,D,SI1,61.9,59.0,1040,67.77
0.42,Premium,D,SI1,62.1,59.0,1040,67.86
0.42,Ideal,D,SI1,62.3,57.0,1040,68.23
0.42,Ideal,D,SI1,61.8,57.0,1040,67.91
0.42,Premium,D,SI1,62.8,58.0,1040,68.4
0.33,Ideal,G,VVS1,62.3,55.0,1040,54.16
0.38,Ideal,G,VS1,62.1,56.0,1040,62.62
0.33,Premium,G,VVS1,61.5,59.0,1040,53.82
0.33,Premium,F,VVS2,62.5,59.0,1040,54.48
0.7,Premium,F,I1,63.0,61.0,1040,111.79
0.7,Good,F,I1,63.9,60.0,1040,111.65
0.44,Premium,E,SI1,62.3,59.0,1040,71.57
0.44,Ideal,E,SI1,62.6,56.0,1040,72.33
0.44,Premium,E,SI1,62.2,60.0,1040,69.84
0.55,Very Good,I,SI2,63.1,58.0,1041,87.13
0.52,Very Good,I,SI1,60.3,61.0,1041,83.39
0.3,Ideal,D,VVS2,61.4,55.0,1041,50.52
0.3,Ideal,D,VVS2,61.6,56.0,1041,50.17
0.3,Ideal,D,VVS2,61.7,57.0,1041,49.41
0.3,Ideal,D,VVS2,61.5,55.0,1041,50.94
0.3,Ideal,F,VVS1,61.5,56.0,1041,50.29
0.3,Ideal,F,VVS1,61.4,56.0,1041,50.52
0.3,Ideal,F,VVS1,61.9,55.0,1041,50.25
0.3,Ideal,F,VVS1,61.6,57.0,1041,50.18
0.3,Ideal,F,VVS1,61.7,57.0,1041,48.88
0.3,Ideal,F,VVS1,61.1,55.0,1041,50.99
0.39,Good,G,VVS1,61.6,61.0,1041,64.97
0.37,Ideal,E,VS2,61.6,57.0,1041,61.09
0.37,Ideal,E,VS2,61.2,57.0,1041,59.93
0.37,Ideal,E,VS2,62.0,57.0,1041,60.91
0.37,Ideal,F,VS1,61.7,56.0,1041,60.83
0.37,Ideal,F,VS1,61.1,57.0,1041,60.67
0.37,Ideal,E,VS2,62.5,56.0,1041,60.6
0.37,Premium,E,VS2,61.1,57.0,1041,61.28
0.37,Premium,E,VS2,59.5,59.0,1041,60.76
0.37,Premium,E,VS2,58.9,61.0,1041,59.97
0.37,Ideal,E,VS2,61.9,53.0,1041,61.66
0.37,Premium,E,VS2,60.3,58.0,1041,60.41
0.37,Premium,E,VS2,61.0,59.0,1041,59.72
0.37,Premium,E,VS2,61.5,58.0,1041,61.23
0.37,Ideal,E,VS2,62.3,56.0,1041,59.65
0.37,Premium,E,VS2,62.3,59.0,1041,59.65
0.37,Ideal,E,VS2,61.5,56.0,1041,60.01
0.37,Ideal,E,VS2,62.6,56.0,1041,60.33
0.37,Premium,E,VS2,61.8,59.0,1041,59.36
0.37,Premium,E,VS2,63.0,58.0,1041,59.55
0.37,Ideal,E,VS2,62.7,56.0,1041,60.07
0.35,Ideal,G,IF,61.8,56.0,1041,58.04
0.37,Premium,E,VS2,59.1,60.0,1041,60.19
0.42,Very Good,H,VVS1,63.9,56.0,1042,68.08
0.46,Very Good,E,SI1,61.4,62.0,1042,73.79
0.54,Premium,J,VS2,62.6,58.0,1042,87.54
0.36,Ideal,D,VVS2,61.6,57.0,1042,59.02
0.33,Ideal,F,IF,61.5,55.0,1042,54.38
0.52,Ideal,G,SI2,59.7,56.0,1042,88.6
0.53,Ideal,J,SI1,61.4,56.0,1042,87.03
0.42,Good,E,VVS2,61.9,61.0,1042,66.33
0.41,Ideal,G,VS2,61.4,59.0,1042,66.67
0.4,Very Good,E,VVS2,62.3,57.0,1043,64.72
0.5,Good,F,SI1,63.1,61.0,1043,79.88
0.41,Ideal,H,VVS1,62.2,57.0,1043,67.07
0.41,Ideal,H,VVS1,62.7,54.0,1043,68.69
0.41,Premium,H,VVS1,60.4,58.0,1043,67.6
0.41,Very Good,H,VVS1,61.4,60.0,1043,66.02
0.41,Ideal,H,VVS1,61.4,56.0,1043,67.31
0.4,Ideal,G,VVS1,61.2,56.0,1043,67.09
0.4,Ideal,G,VVS1,62.3,54.0,1043,66.93
0.4,Ideal,G,VVS1,62.0,56.0,1043,66.19
0.4,Ideal,G,VVS1,62.1,53.0,1043,67.35
0.4,Ideal,G,VVS1,62.3,54.0,1043,66.93
0.4,Ideal,G,VVS1,62.4,54.0,1043,67.29
0.4,Ideal,G,VVS1,62.4,54.0,1043,66.5
0.4,Ideal,G,VVS1,62.0,55.0,1043,66.84
0.4,Ideal,G,VVS1,62.4,54.0,1043,66.64
0.36,Ideal,E,VVS1,61.4,57.0,1043,54.33
0.4,Ideal,D,VS1,62.2,57.0,1043,65.64
0.45,Ideal,I,IF,62.0,54.0,1043,75.37
0.32,Ideal,E,VVS1,62.5,56.0,1044,53.24
0.32,Premium,E,VVS1,60.8,59.0,1044,53.23
0.53,Very Good,J,SI1,61.5,56.0,1044,86.09
0.4,Very Good,H,IF,64.0,56.0,1044,65.35
0.35,Very Good,G,IF,62.2,58.0,1044,56.12
0.35,Premium,E,VVS1,60.7,59.0,1044,57.72
0.35,Ideal,E,VVS1,62.2,56.0,1044,57.41
0.35,Very Good,G,IF,59.1,59.0,1044,57.68
0.35,Ideal,G,IF,61.8,55.0,1044,58.17
0.35,Ideal,G,IF,61.4,55.0,1044,58.81
0.35,Ideal,G,IF,62.3,55.0,1044,57.16
0.35,Premium,E,VVS1,61.0,58.0,1044,57.09
0.35,Ideal,G,IF,61.1,56.0,1044,58.14
0.35,Ideal,E,VVS1,60.7,57.0,1044,57.14
0.35,Premium,G,IF,60.6,60.0,1044,57.26
0.35,Ideal,E,VVS1,62.0,56.0,1044,58.25
0.41,Ideal,F,VVS2,61.8,55.0,1044,67.91
0.32,Ideal,D,VS1,61.4,57.0,1044,52.82
0.43,Ideal,H,SI1,61.5,57.0,1045,70.62
0.53,Very Good,H,SI2,61.4,57.0,1046,87.8
0.51,Very Good,I,SI1,63.5,60.0,1046,81.28
0.5,Very Good,E,SI2,60.8,61.0,1046,79.9
0.53,Ideal,I,VS2,62.1,54.0,1046,88.28
0.51,Ideal,F,SI2,62.7,57.0,1046,82.65
0.43,Ideal,I,IF,62.3,53.0,1046,71.33
0.31,Ideal,E,IF,61.9,55.0,1046,52.54
0.31,Ideal,F,IF,62.1,56.0,1046,50.97
0.31,Ideal,F,IF,62.0,56.0,1046,50.67
0.31,Premium,E,VVS2,61.4,60.0,1046,50.52
0.31,Ideal,E,VVS2,61.0,56.0,1046,52.31
0.31,Ideal,F,IF,62.2,56.0,1046,50.32
0.31,Ideal,F,IF,61.8,54.0,1046,50.9
0.31,Premium,E,VVS2,60.8,55.0,1046,52.0
0.31,Ideal,E,VVS2,60.8,57.0,1046,50.91
0.31,Premium,E,VVS2,61.4,58.0,1046,50.41
0.31,Ideal,E,VVS2,61.6,55.0,1046,51.25
0.31,Premium,E,VVS2,61.9,58.0,1046,51.44
0.31,Ideal,E,VVS2,61.6,57.0,1046,50.71
0.31,Premium,E,VVS2,60.4,59.0,1046,49.88
0.31,Premium,F,IF,61.5,58.0,1046,50.29
0.31,Ideal,F,IF,62.1,55.0,1046,50.97
0.31,Ideal,E,VVS2,61.7,56.0,1046,50.6
0.31,Premium,E,VVS2,61.3,60.0,1046,50.1
0.31,Ideal,H,IF,60.0,57.0,1046,51.11
0.31,Premium,H,IF,60.5,58.0,1046,51.92
0.31,Ideal,H,IF,61.8,56.0,1046,51.56
0.31,Premium,H,IF,61.0,58.0,1046,50.56
0.31,Premium,H,IF,61.7,58.0,1046,50.6
0.31,Ideal,H,IF,62.1,54.0,1046,51.09
0.31,Ideal,G,VVS1,59.5,56.0,1046,51.38
0.31,Premium,G,VVS1,60.2,59.0,1046,51.42
0.31,Premium,G,VVS1,59.5,60.0,1046,50.72
0.31,Ideal,G,VVS1,60.7,57.0,1046,51.15
0.31,Premium,G,VVS1,60.7,58.0,1046,51.15
0.31,Premium,G,VVS1,60.4,59.0,1046,51.07
0.31,Ideal,G,VVS1,60.6,57.0,1046,51.26
0.31,Ideal,G,VVS1,61.7,57.0,1046,51.13
0.31,Premium,G,VVS1,62.1,59.0,1046,51.63
0.31,Premium,G,VVS1,59.9,62.0,1046,49.61
0.31,Ideal,G,VVS1,61.6,56.0,1046,51.37
0.31,Ideal,G,VVS1,60.8,56.0,1046,50.91
0.31,Ideal,G,VVS1,62.8,53.0,1046,51.66
0.31,Ideal,G,VVS1,61.2,56.0,1046,50.75
0.31,Very Good,G,VVS1,63.4,57.0,1046,51.8
0.31,Ideal,G,VVS1,62.5,55.0,1046,50.93
0.31,Very Good,G,VVS1,63.1,56.0,1046,51.61
0.31,Ideal,G,VVS1,62.5,54.0,1046,51.47
0.31,Premium,G,VVS1,60.5,60.0,1046,50.3
0.31,Premium,G,VVS1,61.4,58.0,1046,49.99
0.31,Premium,G,VVS1,62.1,59.0,1046,50.55
0.31,Premium,G,VVS1,61.2,59.0,1046,49.68
0.31,Premium,G,VVS1,61.1,58.0,1046,49.8
0.31,Very Good,G,VVS1,63.5,57.0,1046,51.02
0.31,Ideal,G,VVS1,61.9,55.0,1046,50.24
0.31,Premium,G,VVS1,62.5,57.0,1046,51.46
0.31,Ideal,G,VVS1,62.5,57.0,1046,50.93
0.31,Premium,G,VVS1,62.2,59.0,1046,49.78
0.45,Premium,F,SI1,61.1,58.0,1046,74.54
0.31,Premium,G,VVS1,62.6,61.0,1046,49.62
0.31,Premium,G,VVS1,63.0,58.0,1046,50.22
0.39,Ideal,I,VS1,62.5,54.0,1047,64.09
0.51,Very Good,J,VS2,62.5,56.0,1047,82.97
0.38,Premium,E,VVS1,60.6,59.0,1047,60.37
0.5,Good,I,VS2,60.4,64.0,1047,80.11
0.7,Very Good,G,I1,61.5,63.0,1047,113.31
0.5,Very Good,I,SI1,62.4,58.0,1048,79.44
0.5,Very Good,I,SI1,62.2,60.0,1048,79.35
0.5,Very Good,I,SI1,63.5,56.0,1048,81.28
0.32,Ideal,D,VVS2,61.3,55.8,1048,53.3
0.42,Ideal,G,VS2,61.9,57.0,1048,68.94
0.42,Ideal,H,VS1,61.2,57.0,1048,69.19
0.43,Ideal,E,VS2,61.9,56.0,1048,71.24
0.43,Premium,E,VS2,61.6,59.0,1048,69.14
0.43,Ideal,E,VS2,62.0,57.0,1048,70.13
0.43,Ideal,E,VS2,62.1,56.0,1048,70.8
0.43,Ideal,E,VS2,62.2,57.0,1048,69.7
0.43,Ideal,E,VS2,62.8,56.0,1048,70.54
0.4,Very Good,F,VVS2,60.9,52.0,1049,68.3
0.4,Very Good,F,VVS2,62.0,56.0,1049,65.41
0.52,Good,G,SI2,63.1,56.0,1049,83.75
0.46,Very Good,G,VS1,62.8,57.0,1049,72.72
0.52,Very Good,G,SI2,63.0,55.0,1049,85.0
0.37,Ideal,F,VVS1,62.0,55.0,1049,60.91
0.73,Fair,I,I1,70.8,55.0,1049,112.99
0.39,Fair,E,VS2,65.4,57.0,1049,62.58
0.33,Very Good,D,VVS2,60.8,58.0,1050,54.47
0.47,Ideal,I,VVS1,61.0,56.0,1050,77.67
0.37,Ideal,D,VS2,61.1,56.0,1050,61.41
0.5,Fair,G,SI1,65.0,59.0,1050,80.35
0.56,Premium,J,SI1,60.3,59.0,1050,90.85
0.4,Ideal,I,IF,62.4,56.0,1050,65.36
0.4,Ideal,I,IF,62.2,56.0,1050,65.78
0.4,Premium,G,VVS2,59.7,58.0,1050,65.62
0.4,Premium,G,VVS2,58.9,58.0,1050,65.98
0.4,Premium,G,VVS2,61.7,59.0,1050,65.97
0.4,Premium,G,VVS2,61.1,58.0,1050,65.43
0.4,Ideal,G,VVS2,62.4,56.0,1050,63.19
0.4,Premium,G,VVS2,62.5,60.0,1050,63.82
0.4,Ideal,G,VVS2,62.4,56.0,1050,66.0
0.4,Premium,G,VVS2,62.7,59.0,1050,65.3
0.4,Premium,G,VVS2,62.0,58.0,1050,64.77
0.4,Premium,F,VS1,60.4,61.0,1050,64.89
0.4,Premium,F,VS1,60.4,59.0,1050,64.89
0.4,Ideal,F,VS1,61.1,56.0,1050,66.07
0.4,Premium,F,VS1,60.5,60.0,1050,66.03
0.4,Premium,F,VS1,60.3,60.0,1050,66.31
0.4,Ideal,F,VS1,61.3,56.0,1050,65.52
0.4,Ideal,F,VS1,62.7,55.0,1050,67.24
0.4,Premium,F,VS1,61.5,59.0,1050,65.24
0.4,Premium,F,VS1,61.4,58.0,1050,65.38
0.4,Premium,F,VS1,61.4,58.0,1050,65.38
0.4,Premium,F,VS1,62.6,58.0,1050,64.94
0.4,Premium,F,VS1,62.5,57.0,1050,65.08
0.4,Premium,F,VS1,61.1,59.0,1050,64.66
0.4,Premium,F,VS1,62.9,58.0,1050,64.89
0.4,Premium,F,VS1,61.9,59.0,1050,63.65
0.4,Premium,F,VS1,62.4,59.0,1050,63.95
0.4,Premium,F,VS1,62.5,59.0,1050,63.82
0.4,Ideal,D,VS2,61.3,57.0,1050,66.16
0.4,Premium,D,VS2,60.5,59.0,1050,66.03
0.4,Premium,D,VS2,59.1,57.0,1050,66.99
0.4,Ideal,D,VS2,62.3,57.0,1050,66.14
0.4,Premium,D,VS2,61.7,59.0,1050,65.97
0.4,Ideal,D,VS2,60.4,56.0,1050,64.75
0.4,Ideal,D,VS2,61.3,56.0,1050,66.3
0.4,Ideal,D,VS2,62.8,57.0,1050,65.16
0.4,Premium,D,VS2,62.4,59.0,1050,65.22
0.4,Ideal,D,VS2,61.5,55.0,1050,65.1
0.4,Ideal,D,VS2,61.6,57.0,1050,65.6
0.4,Premium,D,VS2,61.7,59.0,1050,65.47
0.4,Premium,D,VS2,62.5,59.0,1050,64.45
0.4,Good,G,VVS2,61.4,64.0,1050,62.72
0.4,Ideal,G,VS1,62.3,57.0,1050,64.86
0.41,Very Good,G,VVS2,63.3,59.0,1051,65.61
0.43,Very Good,E,VS1,61.9,53.0,1051,71.77
0.4,Ideal,G,VVS1,61.5,59.0,1051,65.1
0.51,Ideal,I,SI2,60.8,56.0,1051,85.44
0.31,Ideal,E,IF,60.7,56.0,1051,51.03
0.51,Fair,F,SI1,65.6,54.0,1052,84.24
0.38,Ideal,F,VVS2,60.3,55.0,1052,64.25
0.42,Ideal,H,VVS1,61.4,55.0,1052,68.77
0.53,Ideal,I,SI1,62.8,57.0,1052,87.04
0.33,Ideal,E,VVS1,60.2,57.0,1052,54.31
0.33,Ideal,E,VVS1,61.2,56.0,1052,54.99
0.33,Ideal,E,VVS1,61.8,57.0,1052,53.21
0.33,Ideal,E,VVS1,61.7,56.0,1052,55.15
0.33,Ideal,E,VVS1,61.5,56.0,1052,55.07
0.34,Premium,D,VVS2,60.1,58.0,1052,56.27
0.33,Premium,E,VVS1,60.1,58.0,1052,54.43
0.33,Premium,E,VVS1,59.7,58.0,1052,54.59
0.33,Ideal,E,VVS1,61.7,56.0,1052,54.01
0.33,Ideal,E,VVS1,61.5,57.0,1052,54.38
0.33,Ideal,E,VVS1,60.9,56.0,1052,54.35
0.51,Very Good,I,SI1,63.1,56.0,1052,83.75
0.33,Ideal,G,IF,61.6,55.0,1052,55.97
0.33,Good,G,IF,57.9,60.0,1052,54.89
0.33,Ideal,G,IF,62.2,56.0,1052,54.41
0.33,Ideal,G,IF,61.6,53.0,1052,54.26
0.33,Ideal,G,IF,61.7,55.0,1052,54.7
0.33,Ideal,G,IF,61.6,56.0,1052,54.82
0.33,Ideal,G,IF,61.8,55.0,1052,55.02
0.33,Ideal,G,IF,62.1,56.0,1052,53.85
0.33,Premium,G,IF,60.8,58.0,1052,53.23
0.33,Ideal,G,IF,61.3,57.0,1052,53.62
0.33,Ideal,G,IF,61.9,54.0,1052,54.21
0.51,Premium,F,SI2,58.1,59.0,1052,84.07
0.51,Premium,F,SI2,58.1,59.0,1052,84.07
0.51,Premium,G,SI2,60.8,59.0,1052,85.28
0.33,Premium,D,VVS2,60.4,60.0,1052,54.51
0.31,Good,E,IF,64.2,60.0,1052,49.31
0.38,Very Good,E,VVS1,60.0,59.0,1053,61.06
0.48,Very Good,I,VS1,62.4,55.0,1053,78.31
0.36,Very Good,E,IF,59.5,57.0,1053,61.98
0.4,Premium,E,VS1,61.2,59.0,1053,65.15
0.4,Premium,E,VS1,60.4,59.0,1053,66.17
0.4,Ideal,E,VS1,62.3,56.0,1053,65.5
0.4,Ideal,E,VS1,62.2,55.0,1053,66.28
0.4,Very Good,E,VS1,62.6,56.0,1053,64.8
0.4,Very Good,E,VS1,60.1,58.0,1053,64.03
0.4,Very Good,E,VS1,61.8,56.0,1053,66.47
0.4,Ideal,E,VS1,61.6,56.0,1053,66.25
0.4,Ideal,E,VS1,62.0,54.0,1053,66.7
0.4,Premium,E,VS1,60.3,58.0,1053,67.09
0.31,Premium,H,VS2,62.2,58.0,489,50.32
0.31,Very Good,H,VS2,62.2,59.0,489,51.51
0.31,Premium,H,VS2,61.3,60.0,489,50.1
0.31,Ideal,I,VS1,61.9,54.0,489,51.32
0.31,Premium,H,VS2,62.7,59.0,489,50.04
0.31,Ideal,H,VS2,62.6,57.0,489,50.81
0.31,Very Good,I,VS1,62.8,55.0,489,51.0
0.31,Ideal,H,VS2,62.2,55.0,489,51.52
0.31,Good,I,VS1,63.8,56.0,489,50.54
0.31,Ideal,H,VS2,62.0,57.0,489,51.21
0.31,Good,H,VS2,63.1,58.0,489,49.99
0.31,Very Good,I,VS1,62.8,57.0,489,49.92
0.31,Good,H,VS2,63.1,58.0,489,51.07
0.31,Good,I,VS1,63.7,55.0,489,51.2
0.31,Very Good,H,VS2,61.9,58.0,489,51.99
0.31,Good,H,VS2,63.5,57.0,489,51.56
0.31,Good,I,VS1,63.9,56.0,489,50.43
0.31,Premium,I,VS1,59.2,60.0,489,51.3
0.31,Good,H,VS2,63.2,58.0,489,50.95
0.31,Premium,H,VS2,62.4,59.0,489,50.5
0.31,Good,I,VS1,63.2,56.0,489,50.41
0.31,Ideal,I,VS1,61.6,55.0,489,50.71
0.31,Ideal,H,VS2,62.4,55.0,489,51.16
0.31,Very Good,G,SI1,61.8,55.0,490,51.25
0.27,Ideal,G,VS2,61.5,56.0,490,44.52
0.27,Ideal,G,VS2,61.5,55.0,490,45.4
0.27,Ideal,G,VS2,61.6,54.0,490,45.19
0.28,Ideal,F,VS2,61.8,54.0,490,45.97
0.27,Ideal,G,VS1,62.3,56.0,490,44.43
0.28,Ideal,G,VS1,62.1,55.0,490,47.17
0.4,Very Good,E,VS1,60.5,61.0,1053,63.99
0.4,Very Good,E,VS1,62.8,59.0,1053,63.14
0.3,Ideal,E,VVS2,61.4,55.0,1053,50.52
0.4,Very Good,E,VS1,62.4,54.0,1053,66.0
0.4,Ideal,E,VS1,61.2,57.0,1053,65.79
0.4,Premium,E,VS1,62.5,58.0,1053,65.08
0.4,Ideal,E,VS1,61.7,55.0,1053,65.97
0.43,Ideal,E,VS2,61.6,54.0,1053,71.98
0.4,Ideal,D,VS1,61.3,54.0,1053,66.94
0.4,Ideal,I,IF,62.8,54.0,1053,65.66
0.36,Good,E,IF,57.7,54.0,1053,62.44
0.39,Premium,F,VS2,58.8,59.0,1053,65.61
0.39,Ideal,F,VS2,60.0,57.0,1053,63.54
0.39,Premium,I,VVS1,61.5,59.0,1053,63.21
0.39,Premium,F,VS2,62.4,58.0,1053,61.95
0.39,Premium,F,VS2,58.4,62.0,1053,63.61
0.36,Ideal,H,VVS1,62.3,56.0,1053,58.92
0.36,Premium,G,VVS2,61.9,58.0,1053,59.1
0.36,Ideal,G,VVS2,62.3,56.0,1053,58.46
0.36,Ideal,G,VVS1,62.8,57.0,1053,58.61
0.51,Premium,G,SI1,62.0,59.0,1053,82.78
0.5,Very Good,I,SI1,62.8,60.0,1054,81.42
0.39,Very Good,E,VVS2,59.5,58.0,1054,63.99
0.34,Ideal,D,VVS2,61.3,56.0,1054,56.59
0.5,Ideal,J,VS2,61.9,54.0,1054,83.1
0.53,Ideal,H,SI2,61.6,56.0,1054,85.43
0.52,Ideal,H,SI2,61.0,55.0,1054,86.32
0.59,Premium,J,VS2,62.7,61.0,1055,94.07
0.37,Very Good,E,VVS1,60.9,56.0,1055,61.67
0.47,Premium,G,SI1,58.5,60.0,1055,76.49
0.41,Ideal,G,VVS1,61.6,57.0,1055,66.39
0.45,Ideal,G,VS1,59.0,60.0,1055,74.44
0.45,Ideal,G,VS1,62.8,58.0,1055,71.89
0.42,Ideal,G,VS1,61.0,56.0,1055,69.1
0.42,Ideal,H,VVS2,62.0,57.0,1055,68.8
0.51,Premium,G,SI2,63.0,61.0,1056,80.36
0.4,Ideal,E,VVS2,61.6,56.0,1056,66.25
0.4,Premium,E,VVS2,60.8,59.0,1056,65.2
0.4,Ideal,E,VVS2,61.5,55.0,1056,67.17
0.4,Ideal,E,VVS2,61.7,57.0,1056,66.11
0.39,Very Good,D,VVS2,61.4,59.0,1056,64.11
0.43,Ideal,I,IF,62.0,55.0,1056,70.28
0.43,Premium,D,VS2,60.2,59.0,1056,70.83
0.43,Ideal,G,VVS2,61.4,55.0,1056,70.24
0.43,Ideal,G,VVS2,61.9,55.0,1056,70.57
0.43,Very Good,G,VVS2,62.3,60.0,1056,69.55
0.43,Ideal,D,VS2,61.8,56.0,1056,69.23
0.43,Very Good,F,VS1,62.2,61.0,1056,68.37
0.43,Premium,F,VS1,62.5,58.0,1056,69.78
0.43,Premium,D,VS2,60.7,58.0,1056,69.68
0.43,Premium,I,IF,61.2,58.0,1056,70.0
0.43,Very Good,F,VS1,61.0,57.0,1056,70.29
0.43,Premium,F,VS1,59.9,58.0,1056,70.88
0.43,Ideal,D,VS2,62.0,55.0,1056,70.13
0.43,Ideal,D,VS2,60.7,57.0,1056,71.16
0.43,Ideal,G,VVS2,60.9,57.0,1056,70.58
0.43,Very Good,G,VVS2,62.2,55.0,1056,69.84
0.43,Ideal,G,VVS2,60.1,57.0,1056,70.44
0.52,Good,H,SI1,57.6,61.0,1056,87.22
0.39,Ideal,E,VVS2,61.7,56.0,1056,65.61
0.36,Ideal,G,VVS1,60.9,55.0,1056,61.67
0.41,Ideal,I,VS2,61.2,56.0,1056,67.23
0.41,Ideal,H,SI1,62.2,55.0,1056,67.72
0.41,Ideal,H,SI1,61.7,56.0,1056,67.4
0.41,Ideal,H,SI1,61.3,55.0,1056,69.05
0.37,Ideal,G,IF,62.1,55.0,1056,61.26
0.37,Ideal,G,IF,61.4,55.0,1056,61.49
0.37,Ideal,G,IF,61.2,56.0,1056,61.89
0.37,Ideal,G,IF,62.1,54.0,1056,61.26
0.37,Ideal,G,IF,61.2,56.0,1056,60.53
0.37,Ideal,G,IF,61.5,56.0,1056,60.62
0.36,Ideal,F,IF,62.5,54.0,1056,59.26
0.39,Good,D,VVS2,58.1,60.0,1056,65.69
0.4,Premium,E,VVS2,61.4,56.0,1056,66.8
0.41,Premium,G,VVS2,62.2,58.0,1056,68.37
0.52,Very Good,F,SI2,62.3,60.0,1057,83.46
0.41,Very Good,E,VVS1,60.0,61.0,1057,67.14
0.41,Very Good,E,VVS1,59.8,62.0,1057,66.77
0.41,Ideal,E,VVS1,62.1,56.0,1057,67.35
0.41,Premium,E,VVS1,61.2,58.0,1057,66.44
0.55,Ideal,H,SI2,62.2,54.0,1057,92.07
0.54,Ideal,I,SI1,62.1,54.0,1057,89.85
0.54,Ideal,I,SI1,62.0,55.0,1057,88.62
0.54,Ideal,I,SI1,61.9,54.0,1057,90.37
0.38,Very Good,F,VS1,62.1,54.7,1058,62.35
0.39,Good,F,VVS2,57.7,61.0,1058,65.99
0.39,Very Good,F,VVS2,63.5,58.0,1058,63.02
0.57,Premium,E,SI2,62.5,54.0,1058,94.42
0.57,Premium,E,SI2,62.5,54.0,1058,94.42
0.47,Ideal,H,VS2,62.7,55.0,1058,79.21
0.7,Fair,H,I1,66.5,57.0,1058,108.3
0.47,Very Good,F,SI2,63.3,59.0,1058,73.59
0.52,Very Good,E,SI2,64.0,55.0,1059,84.46
0.36,Ideal,F,VVS2,61.4,56.0,1059,60.75
0.4,Ideal,G,VVS1,61.2,56.0,1059,66.44
0.4,Ideal,G,VVS1,62.2,54.0,1059,66.42
0.4,Ideal,G,VVS1,61.5,57.0,1059,66.52
0.4,Ideal,G,VVS1,61.8,53.0,1059,66.61
0.4,Ideal,D,VS1,62.3,56.0,1059,66.93
0.52,Ideal,F,SI2,61.8,55.0,1059,86.46
0.4,Good,E,VVS2,58.5,60.0,1059,66.29
0.44,Good,E,VS2,62.2,62.0,1059,69.69
0.55,Ideal,J,SI1,62.5,57.0,1059,89.44
0.5,Very Good,J,VS2,63.2,60.0,1059,80.61
0.5,Premium,I,SI1,61.7,58.0,1059,82.83
0.4,Ideal,F,VS2,62.0,59.0,1059,66.28
0.4,Ideal,F,VS2,63.4,54.0,1059,66.19
0.59,Fair,H,SI2,64.5,57.0,1059,94.77
0.41,Premium,E,SI1,62.3,56.0,1059,67.58
0.31,Premium,D,VVS1,61.1,56.0,1060,51.53
0.38,Ideal,D,VVS2,60.3,57.0,1060,64.25
0.38,Very Good,F,VVS2,61.9,59.7,1060,61.92
0.31,Premium,E,IF,61.0,59.0,1060,51.1
0.31,Ideal,E,IF,61.9,56.0,1060,51.33
0.41,Good,E,VVS2,63.1,58.0,1060,67.04
0.51,Ideal,I,VS2,60.6,57.0,1060,84.41
0.34,Ideal,E,VS1,62.4,54.0,1060,55.75
0.51,Good,H,SI2,56.7,60.0,1060,87.5
0.48,Ideal,I,VVS2,62.1,56.0,1061,78.78
0.31,Ideal,F,IF,61.5,55.0,1061,50.83
0.31,Ideal,F,IF,61.4,56.0,1061,52.15
0.32,Ideal,E,VVS1,61.6,56.0,1061,52.46
0.41,Premium,I,VVS2,59.9,58.0,1061,67.93
0.41,Very Good,J,IF,63.5,54.0,1061,66.97
0.41,Good,J,IF,63.6,54.0,1061,67.48
0.41,Premium,I,VVS2,62.1,58.0,1061,67.35
0.41,Ideal,I,VVS2,61.7,56.0,1061,67.54
0.41,Premium,I,VVS2,62.9,58.0,1061,66.31
0.41,Good,I,VVS2,63.9,55.0,1061,67.42
0.41,Very Good,I,VVS2,63.1,56.0,1061,67.04
0.41,Very Good,I,VVS2,63.5,57.0,1061,67.63
0.41,Ideal,I,VVS2,62.3,56.0,1061,66.78
0.41,Ideal,I,VVS2,61.6,57.0,1061,66.89
0.41,Premium,I,VVS2,62.4,60.0,1061,65.36
0.41,Ideal,H,VS1,61.8,56.0,1061,67.91
0.41,Very Good,H,VS1,63.5,56.0,1061,65.69
0.41,Ideal,H,VS1,62.7,56.0,1061,67.24
0.41,Premium,H,VS1,62.0,56.0,1061,66.84
0.41,Premium,H,VS1,62.6,60.0,1061,67.52
0.41,Ideal,H,VS1,61.9,56.0,1061,66.98
0.41,Ideal,G,VS2,59.8,57.0,1061,67.42
0.41,Premium,G,VS2,59.9,59.0,1061,67.93
0.41,Premium,G,VS2,60.8,59.0,1061,66.77
0.41,Ideal,G,VS2,62.4,54.0,1061,68.75
0.41,Premium,G,VS2,59.8,61.0,1061,66.12
0.41,Ideal,G,VS2,60.9,57.0,1061,67.93
0.41,Premium,G,VS2,61.5,58.0,1061,68.48
0.41,Premium,G,VS2,59.2,58.0,1061,66.07
0.41,Premium,G,VS2,60.9,58.0,1061,67.93
0.41,Premium,G,VS2,59.8,58.0,1061,66.91
0.41,Premium,G,VS2,61.0,56.0,1061,68.3
0.41,Premium,G,VS2,59.7,59.0,1061,67.05
0.41,Premium,G,VS2,61.4,59.0,1061,66.66
0.41,Ideal,G,VS2,62.7,55.0,1061,68.03
0.41,Ideal,G,VS2,61.4,55.0,1061,66.8
0.41,Premium,G,VS2,61.3,57.0,1061,66.94
0.41,Ideal,G,VS2,61.4,54.0,1061,68.11
0.41,Premium,G,VS2,61.8,58.0,1061,66.61
